sku,name,category,price_per_day_eur,price_per_day_cents,description,image_url,image_urls_all,image_count,availability,source_url,tags
NOEU-VERT-SAUG-174,Noeud vert sauge satin,housses,0.5,50,"Nœud de chaise, l'accessoire parfait pour sublimer vos chaises lors de vos événements.","https://static.wixstatic.com/media/2ef057_1a008e884be5412abd4e8ac1091c7807~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_1a008e884be5412abd4e8ac1091c7807~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",1,InStock,https://www.le-splendid.events/product-page/noeud-vert-sauge-satin,noeud
CHEM-DE-TABL-175,Chemin de table jute,nappages,3,300,"Chemin de table de toile de jute pour la décoration de vos tables dans un style naturel, champêtre ou vintage.","https://static.wixstatic.com/media/2ef057_9838e2712a1c481095fa876b33610b46~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_9838e2712a1c481095fa876b33610b46~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_1745f3fb32f74622a7e637a62e5f67af~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_760dc88384e44cff9d110e98354578b3~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_5ab39bf54f194836ae58719502ec3f67~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",4,InStock,https://www.le-splendid.events/product-page/chemin-de-table-jute,chemin
NOEU-TOIL-DE-176,Noeud toile de jute,housses,0.7,70,"Nœud de chaise, l'accessoire parfait pour sublimer vos chaises lors de vos événements.","https://static.wixstatic.com/media/2ef057_e9b11e24340244d2bfd3b5fbd3df1952~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_e9b11e24340244d2bfd3b5fbd3df1952~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_5cba67f3d50c4a30878553d84f556a4e~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_258ddbb6c53346a398b655ffe37aab3b~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_d31b73c355a0492abf0837c34ae543b6~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",4,InStock,https://www.le-splendid.events/product-page/noeud-toile-de-jute,noeud
BICY-177,Bicyclette,decorations,10,1000,"Bicyclette blanche au style vintage, parfaite pour ajouter une touche rétro à votre événement.Elle est louée sans panier ni ornement, laissant place à vos idées de personnalisation.","https://static.wixstatic.com/media/2ef057_9f974ff53e4447c28ab4ae5efa2e988b~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_9f974ff53e4447c28ab4ae5efa2e988b~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_cbff203bcdfd465782eab1ebb556f84a~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",2,InStock,https://www.le-splendid.events/product-page/bicyclette,
TABL-RECT-178,Table rectangulaire,tables,10,1000,"Pratique, robuste et facile à installer, notre table rectangulaire pliante est idéale pour vos repas, buffets ou événements professionnels. Conçue pour accueillir confortablement jusqu’à 6 personnes, elle s’adapte à toutes les occasions, en intérieur comme en extérieur (par temps sec).","https://static.wixstatic.com/media/2ef057_c15890543fe641ea8e319ea85cf4cad6~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_c15890543fe641ea8e319ea85cf4cad6~mv2.png/v1/fit/w_500,h_500,q_90/file.png",1,InStock,https://www.le-splendid.events/product-page/table-rectangulaire,
NAPP-ROND-BLAN-179,Nappe ronde blanche,nappes,9,900,"Nappe en tissu rondeCette nappe élégante et résistante est parfaite pour habiller vos tables lors de réceptions et d'événements.Cependant, faites attention à l'utilisation de bougies et de cierges magiques, car ils peuvent endommager la nappes.Pour la table des enfants, nous recommandons plutôt l'utilisation d'une nappe en intissé pour plus de sécurité.Matière : 100 % polyesterGrammage : 200 g/m²Ce matériel est loué propre et défroissé. Pour une finition parfaite, nous vous conseillons d'utiliser un fer à repasser avant l'événement.Le nettoyage est assuré par nos soins.","https://static.wixstatic.com/media/2ef057_86be5d0276114fceb3b459a7b95e9c2f~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_86be5d0276114fceb3b459a7b95e9c2f~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_6a7dcb7568ee474f83415e42e55aa9c8~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_f8ddf15860b64f2986684c2bda1207b1~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",3,InStock,https://www.le-splendid.events/product-page/nappe-ronde-blanche,nappe
BAR-RUST-180,Bar rustique,tables,50,5000,"Bar rustique, composé de 2 tonneaux en bois et d'une planche au style rustique, ce bar est parfait pour ajouter une touche authentique et chaleureuse à vos événements.Idéal pour un coin boisson, candy bar, ou table de présentation lors de mariages, réceptions ou événements à thème champêtre.","https://static.wixstatic.com/media/2ef057_734b14920cc24c67b646ed0eb91162ca~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_734b14920cc24c67b646ed0eb91162ca~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_14ba9cc79c26427daa1d4bbd68e65fc3~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_64de789154034fe1b80d70cafefd4b4e~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_3f95e1ef75174f8eaf00e2c415f87100~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_56116b22ff6b4013829badd8c3cd0a09~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_844dce7479514fd8aa445a06ace1c0a0~mv2.png/v1/fit/w_500,h_500,q_90/file.png",6,InStock,https://www.le-splendid.events/product-page/bar,
VASE-VINT-181,Vase vintage,decorations,1,100,"Petits vases vintage dépareillés, parfaits pour sublimer vos décorations de mariage ou d’événements.Idéals pour accueillir des compositions florales et apporter une touche bohème, élégante et pleine de charme à vos tables.","https://static.wixstatic.com/media/2ef057_1dbaced77a6a44b59f26fec285144e0b~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_1dbaced77a6a44b59f26fec285144e0b~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_728d2190f7bb4067b996a7bde50ee9af~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_63deb3a7bb39427d9d635a4d4d346641~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_570d6453fc6d4b9cb069cf94686771d0~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",4,InStock,https://www.le-splendid.events/product-page/vase-vintage,centre_table
TOIL-NOEL-CHEM-182,Toile Noël cheminée blanche,nappages,15,1500,Louée avec son armature pour une installation facile et rapide.,"https://static.wixstatic.com/media/2ef057_f3355df9133248cebecf6befcc19a274~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_f3355df9133248cebecf6befcc19a274~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",1,InStock,https://www.le-splendid.events/product-page/toile-no%C3%ABl-chemin%C3%A9e-blanche,photobooth
NOEU-VERT-LYCR-183,Noeud vert lycra,housses,0.5,50,"Nœud de chaise, l'accessoire parfait pour sublimer vos chaises lors de vos événements.","https://static.wixstatic.com/media/2ef057_0e481855ecee41d4939ee35fec9eb284~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_0e481855ecee41d4939ee35fec9eb284~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_1b4c5ed333f747d18941a3f4342f2a69~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",2,InStock,https://www.le-splendid.events/product-page/noeud-vert-lycra,noeud
